map marker HA412_chr HA412_pos other_map_chr other_map_pos haploblock
petmap2 HanXRQChr05_199317051 A05 156436160 N05 106.142041638274 0
petmap2 HanXRQChr05_199317105 A05 156436214 N05 106.142041638274 0
petmap2 HanXRQChr05_199317263 A05 156436372 N05 106.142041638274 0
petmap2 HanXRQChr05_199618213 A05 156760729 N05 106.142041638274 1
petmap2 HanXRQChr05_199618215 A05 156760731 N05 106.142041638274 1
petmap2 HanXRQChr05_199618232 A05 156760748 N05 106.142041638274 1
petmap2 HanXRQChr05_200462840 A05 162505171 N05 106.142041638274 0
petmap2 HanXRQChr05_200463046 A05 162504965 N05 106.142041638274 0
petmap2 HanXRQChr05_204484760 A05 177974725 N05 106.142041638274 0
petmap2 HanXRQChr05_204676725 A05 177593461 N05 106.142041638274 0
petmap2 HanXRQChr05_204676748 A05 177593484 N05 106.142041638274 0
petmap2 HanXRQChr05_205539132 A05 178152077 N05 106.142041638274 0
petmap2 HanXRQChr05_205542299 A05 178148910 N05 106.142041638274 0
petmap2 HanXRQChr05_212083874 A05 183147995 N05 106.142041638274 0
petmap2 HanXRQChr05_212083913 A05 183147956 N05 106.142041638274 0
petmap2 HanXRQChr05_212230221 A05 182924137 N05 106.142041638274 0
petmap2 HanXRQChr05_212264313 A05 182887280 N05 106.142041638274 0
petmap2 HanXRQChr05_214480192 A05 184772445 N05 106.142041638274 0
petmap2 HanXRQChr05_214601406 A05 184641588 N05 106.142041638274 0
petmap2 HanXRQChr05_214601439 A05 184641555 N05 106.142041638274 0
petmap2 HanXRQChr05_216256929 A05 185706129 N05 106.142041638274 0
petmap2 HanXRQChr05_169171106 A05 153100135 N05 106.142041638274 1
petmap2 HanXRQChr05_180704676 A05 151079324 N05 106.142041638274 1
petmap2 HanXRQChr05_189531293 A05 164425047 N05 106.142041638274 0
petmap2 HanXRQChr05_189848511 A05 164928904 N05 106.142041638274 0
petmap2 HanXRQChr05_159045771 A05 153287360 N05 107.73886527103 1
petmap2 HanXRQChr05_166743121 A05 144175216 N05 88.4264809176114 1
petmap2 HanXRQChr05_167299110 A05 143577131 N05 81.3126526423606 1
petmap2 HanXRQChr05_168824788 A05 145185359 N05 77.9763672202266 1
petmap2 HanXRQChr05_168824784 A05 145185355 N05 77.9763672202266 1
petmap2 HanXRQChr05_168824789 A05 145185360 N05 77.9763672202266 1
petmap2 HanXRQChr05_172077319 A05 150346914 N05 96.3460403956054 1
petmap2 HanXRQChr05_172077336 A05 150346931 N05 96.3460403956054 1
petmap2 HanXRQChr05_172255576 A05 150577374 N05 106.677128432985 1
petmap2 HanXRQChr05_177227992 A05 155639551 N05 100.349700776935 0
petmap2 HanXRQChr05_180704682 A05 151079330 N05 100.349700776935 1
petmap2 HanXRQChr05_180704685 A05 151079333 N05 100.349700776935 1
petmap2 HanXRQChr05_189848371 A05 164928768 N05 100.349700776935 0
petmap2 HanXRQChr05_189848415 A05 164928812 N05 100.349700776935 0
petmap2 HanXRQChr05_189848418 A05 164928815 N05 100.349700776935 0
petmap2 HanXRQChr05_189848451 A05 164928848 N05 100.349700776935 0
petmap2 HanXRQChr05_189848465 A05 164928858 N05 100.349700776935 0
petmap2 HanXRQChr05_197302393 A05 159402184 N05 100.349700776935 0
petmap2 HanXRQChr05_197302650 A05 159401927 N05 100.349700776935 0
petmap2 HanXRQChr05_180383932 A05 158366468 N05 106.142041638274 0
petmap2 HanXRQChr05_180383969 A05 158370912 N05 106.142041638274 0
petmap2 HanXRQChr05_195370481 A05 175360431 N05 106.142041638274 0
petmap2 HanXRQChr05_195370505 A05 175360407 N05 106.142041638274 0
petmap2 HanXRQChr05_197454415 A05 159055032 N05 107.978596037721 0
petmap2 HanXRQChr05_197628345 A05 174823161 N05 103.195436511392 0
petmap2 HanXRQChr05_208124051 A05 180867751 N05 124.485440985263 0
petmap2 HanXRQChr05_217165235 A05 185900455 N05 120.230725233464 1
petmap2 HanXRQChr05_217165237 A05 185900457 N05 120.230725233464 1
petmap2 HanXRQChr05_217724520 A05 186532031 N05 120.230725233464 1
petmap2 HanXRQChr05_217724588 A05 186532098 N05 120.230725233464 1
petmap2 HanXRQChr05_217733856 A05 186540924 N05 120.230725233464 1
petmap2 HanXRQChr05_217733951 A05 186541040 N05 120.230725233464 1
petmap2 HanXRQChr05_217733953 A05 186541042 N05 120.230725233464 1
petmap2 HanXRQChr05_217733969 A05 186541058 N05 120.230725233464 1
petmap2 HanXRQChr05_217742575 A05 186549619 N05 120.230725233464 1
petmap2 HanXRQChr05_217742881 A05 186549925 N05 120.230725233464 1
petmap3 Ha412HOChr05_186531623 A05 186531623 C05 168.7512955 1
petmap3 Ha412HOChr05_185900557 A05 185900557 C05 167.038935856 1
petmap3 Ha412HOChr05_181264333 A05 181264333 C05 161.512326988 1
petmap3 Ha412HOChr05_181264092 A05 181264092 C05 161.512326988 1
petmap3 Ha412HOChr05_181264105 A05 181264105 C05 161.512326988 1
petmap3 Ha412HOChr05_181071055 A05 181071055 C05 160.581322372 1
petmap3 Ha412HOChr05_181071058 A05 181071058 C05 160.581322372 1
petmap3 Ha412HOChr05_159263332 A05 159263332 C05 153.68204855 0
petmap3 Ha412HOChr05_166092290 A05 166092290 C05 144.41702554 0
petmap3 Ha412HOChr05_166021773 A05 166021773 C05 144.41702554 0
petmap3 Ha412HOChr05_166092278 A05 166092278 C05 143.94698625 0
petmap3 Ha412HOChr05_167038855 A05 167038855 C05 142.86686687 0
petmap3 Ha412HOChr05_172833724 A05 172833724 C05 129.12433653 0
petmap3 Ha412HOChr05_172833735 A05 172833735 C05 129.12433653 0
petmap3 Ha412HOChr05_155696799 A05 155696799 C05 118.38840511 0
petmap3 Ha412HOChr05_156348429 A05 156348429 C05 118.38840511 0
petmap3 Ha412HOChr05_156382471 A05 156382471 C05 118.38840511 0
petmap3 Ha412HOChr05_156436165 A05 156436165 C05 118.38840511 0
petmap3 Ha412HOChr05_156436212 A05 156436212 C05 118.38840511 0
petmap3 Ha412HOChr05_153098525 A05 153098525 C05 118.38840511 1
petmap3 Ha412HOChr05_153098543 A05 153098543 C05 118.38840511 1
petmap3 Ha412HOChr05_156348402 A05 156348402 C05 118.38840511 0
petmap3 Ha412HOChr05_156382434 A05 156382434 C05 118.38840511 0
petmap3 Ha412HOChr05_156382449 A05 156382449 C05 118.38840511 0
petmap3 Ha412HOChr05_156737758 A05 156737758 C05 118.38840511 1
petmap3 Ha412HOChr05_178148912 A05 178148912 C05 118.27444674 0
petmap3 Ha412HOChr05_152570219 A05 152570219 C05 117.28637309 1
petmap3 Ha412HOChr05_152570387 A05 152570387 C05 117.28637309 1
petmap3 Ha412HOChr05_152570234 A05 152570234 C05 117.28637309 1
petmap3 Ha412HOChr05_152570285 A05 152570285 C05 117.28637309 1
petmap3 Ha412HOChr05_143129256 A05 143129256 C05 114.31144003 1
petmap3 Ha412HOChr05_143129574 A05 143129574 C05 114.31144003 1
petmap3 Ha412HOChr05_143129580 A05 143129580 C05 114.31144003 1
petmap3 Ha412HOChr05_162848039 A05 162848039 C05 51.5912259 0
petmap3 Ha412HOChr05_162848023 A05 162848023 C05 51.5912259 0
petmap3 Ha412HOChr05_162848052 A05 162848052 C05 51.5912259 0
petmap4 Ha412HOChr05_154759485 A05 154759485 C05 58.6114471952273 1
petmap4 Ha412HOChr05_154759492 A05 154759492 C05 59.2418533202564 1
petmap4 Ha412HOChr05_152570219 A05 152570219 C05 62.3491070248314 1
petmap4 Ha412HOChr05_157863294 A05 157863294 C05 62.3491070248314 0
petmap4 Ha412HOChr05_152570258 A05 152570258 C05 62.3491070248314 1
petmap4 Ha412HOChr05_156436328 A05 156436328 C05 63.2953588010669 0
petmap4 Ha412HOChr05_156436187 A05 156436187 C05 63.2953588010669 0
petmap4 Ha412HOChr05_157799942 A05 157799942 C05 64.3258159586083 0
petmap4 Ha412HOChr05_159468082 A05 159468082 C05 65.4497749922005 0
petmap4 Ha412HOChr05_162504981 A05 162504981 C05 68.317299581619 0
petmap4 Ha412HOChr05_167038861 A05 167038861 C05 68.317299581619 0
petmap4 Ha412HOChr05_167038857 A05 167038857 C05 68.317299581619 0
petmap4 Ha412HOChr05_166092308 A05 166092308 C05 68.317299581619 0
petmap4 Ha412HOChr05_168449470 A05 168449470 C05 70.3626979965501 0
petmap4 Ha412HOChr05_168449230 A05 168449230 C05 71.6379688706383 0
petmap4 Ha412HOChr05_173135973 A05 173135973 C05 71.6379688706383 0
petmap4 Ha412HOChr05_178148912 A05 178148912 C05 82.4244466934442 0
petmap4 Ha412HOChr05_185706107 A05 185706107 C05 82.4244466934442 0
petmap4 Ha412HOChr05_185706118 A05 185706118 C05 82.4244466934442 0
petmap4 Ha412HOChr05_185706278 A05 185706278 C05 82.4244466934442 0
petmap4 Ha412HOChr05_181264104 A05 181264104 C05 91.1276065957489 1
petmap4 Ha412HOChr05_181622724 A05 181622724 C05 91.1276065957489 1
petmap4 Ha412HOChr05_181264375 A05 181264375 C05 91.5887585166608 1
petmap4 Ha412HOChr05_181264348 A05 181264348 C05 91.1276065957489 1
petmap4 Ha412HOChr05_159901793 A05 159901793 C05 68.317299581619 0
petmap4 Ha412HOChr05_154758952 A05 154758952 C05 62.3491070248314 1
petmap4 Ha412HOChr05_154759293 A05 154759293 C05 62.3491070248314 1
petmap4 Ha412HOChr05_157799933 A05 157799933 C05 64.3258159586083 0
petmap4 Ha412HOChr05_157863323 A05 157863323 C05 62.3491070248314 0
petmap4 Ha412HOChr05_163471687 A05 163471687 C05 68.317299581619 0
petmap4 Ha412HOChr05_166092445 A05 166092445 C05 68.317299581619 0
petmap4 Ha412HOChr05_166092482 A05 166092482 C05 68.317299581619 0
petmap4 Ha412HOChr05_166380026 A05 166380026 C05 68.317299581619 0
petmap4 Ha412HOChr05_166092288 A05 166092288 C05 68.317299581619 0
petmap4 Ha412HOChr05_166092312 A05 166092312 C05 68.317299581619 0
petmap4 Ha412HOChr05_166092463 A05 166092463 C05 68.317299581619 0
petmap4 Ha412HOChr05_167038897 A05 167038897 C05 68.317299581619 0
