map marker HA412_chr HA412_pos other_map_chr other_map_pos haploblock
petmap1 HanXRQChr01_76360716 A01 80633001 P01 31.6941622094014 1
petmap1 HanXRQChr01_77436637 A01 81298023 P01 31.6941622094014 1
petmap1 HanXRQChr01_77436810 A01 81298196 P01 31.6941622094014 1
petmap1 HanXRQChr01_77436815 A01 81298201 P01 31.6941622094014 1
petmap1 HanXRQChr01_77436818 A01 81298204 P01 31.6941622094014 1
petmap1 HanXRQChr01_78913198 A01 83523189 P01 31.6941622094014 1
petmap1 HanXRQChr01_78913208 A01 83523199 P01 31.6941622094014 1
petmap1 HanXRQChr01_79069696 A01 82521255 P01 31.6941622094014 1
petmap1 HanXRQChr01_76130270 A01 80381343 P01 31.6941622094014 1
petmap1 HanXRQChr01_76130271 A01 80381344 P01 31.6941622094014 1
petmap1 HanXRQChr01_76145836 A01 80396910 P01 31.6941622094014 1
petmap1 HanXRQChr01_77436629 A01 81298015 P01 31.6941622094014 1
petmap1 HanXRQChr01_77436787 A01 81298173 P01 31.6941622094014 1
petmap1 HanXRQChr01_77436816 A01 81298202 P01 31.6941622094014 1
petmap1 HanXRQChr01_76145831 A01 80396905 P01 31.6941622094014 1
petmap1 HanXRQChr01_80759913 A01 85124735 P01 35.8486800344019 1
petmap1 HanXRQChr01_83516267 A01 84023492 P01 34.3498616998896 1
petmap1 HanXRQChr01_83516282 A01 84023507 P01 34.3498616998896 1
petmap1 HanXRQChr01_83516286 A01 84023511 P01 34.3498616998896 1
petmap1 HanXRQChr01_85344600 A01 88719673 P01 34.3498616998896 1
petmap1 HanXRQChr01_85344657 A01 88719730 P01 34.3498616998896 1
petmap1 HanXRQChr01_85344664 A01 88719737 P01 34.3498616998896 1
petmap1 HanXRQChr01_85344670 A01 88719743 P01 34.3498616998896 1
petmap1 HanXRQChr01_85344739 A01 88719812 P01 34.3498616998896 1
petmap1 HanXRQChr01_85344781 A01 88719854 P01 34.3498616998896 1
petmap1 HanXRQChr01_85344805 A01 88719878 P01 34.3498616998896 1
petmap1 HanXRQChr01_85600750 A01 90253473 P01 34.3498616998896 1
petmap1 HanXRQChr01_83517055 A01 84024280 P01 34.3498616998896 1
petmap1 HanXRQChr01_83517039 A01 84024264 P01 37.3741051932581 1
petmap1 HanXRQChr01_85007038 A01 88031981 P01 34.3498616998896 1
petmap1 HanXRQChr01_88225078 A01 95047887 P01 2.6551445288187 0
petmap1 HanXRQChr01_88225151 A01 95047814 P01 2.6551445288187 0
petmap1 HanXRQChr01_88383143 A01 94881525 P01 2.6551445288187 0
petmap1 HanXRQChr01_88225133 A01 95047832 P01 2.6551445288187 0
petmap1 HanXRQChr01_88617488 A01 94615697 P01 0 0
petmap1 HanXRQChr01_88634278 A01 94598765 P01 0 0
petmap1 HanXRQChr01_88634386 A01 94598657 P01 0 0
petmap1 HanXRQChr01_89451659 A01 94122801 P01 0.8850481762729 0
petmap1 HanXRQChr01_89768880 A01 96357310 P01 7.0845668058161 0
petmap1 HanXRQChr01_90416235 A01 97244867 P01 7.0845668058161 0
petmap1 HanXRQChr01_90416249 A01 97244853 P01 7.0845668058161 0
petmap1 HanXRQChr01_90416251 A01 97244851 P01 7.0845668058161 0
petmap1 HanXRQChr01_97555518 A01 97957435 P01 7.97107164865086 0
petmap1 HanXRQChr01_97555525 A01 97957442 P01 7.97107164865086 0
petmap1 HanXRQChr01_97866560 A01 97824143 P01 7.97107164865086 0
petmap1 HanXRQChr03_9016286 A01 57393472 P01 50.8467842908691 1
petmap1 HanXRQChr03_9016466 A01 57393652 P01 50.8467842908691 1
petmap1 HanXRQChr01_9346637 A01 6831751 P01 13.6896040695839 0
petmap2 HanXRQChr01_117785684 A01 101779145 N01 44.0957243712216 1
petmap2 HanXRQChr13_51231962 A01 102690908 N01 42.8123454924982 1
petmap2 HanXRQChr01_22019422 A01 33869981 N01 42.8123454924982 1
petmap2 HanXRQChr01_54087071 A01 107969603 N01 42.8123454924982 1
petmap2 HanXRQChr01_16679056 A01 33181650 N01 42.8123454924982 1
petmap2 HanXRQChr01_22359865 A01 33474710 N01 42.8123454924982 1
petmap2 HanXRQChr01_17151930 A01 14151741 N01 42.8123454924982 1
petmap2 HanXRQChr05_136309803 A01 13924404 N01 42.8123454924982 1
petmap2 HanXRQChr01_16368797 A01 38877282 N01 41.0458906723754 1
petmap2 HanXRQChr01_42113761 A01 41849163 N01 40.0174711692027 1
petmap2 HanXRQChr01_29408043 A01 38033941 N01 40.0174711692027 1
petmap2 HanXRQChr01_48962308 A01 45560160 N01 38.7574541958836 1
petmap2 HanXRQChr01_48962133 A01 45559985 N01 38.7574541958836 1
petmap2 HanXRQChr01_43616633 A01 48510488 N01 38.7574541958836 1
petmap2 HanXRQChr01_69119121 A01 74933242 N01 19.895000123505 1
petmap2 HanXRQChr01_70313211 A01 75439092 N01 19.895000123505 1
petmap2 HanXRQChr01_69119430 A01 74932933 N01 19.895000123505 1
petmap2 HanXRQChr01_69119412 A01 74932951 N01 17.236036147731 1
petmap2 HanXRQChr01_69119898 A01 74932465 N01 16.031107184216 1
petmap2 HanXRQChr01_85600712 A01 90253511 N01 12.002712951667 1
petmap2 HanXRQChr01_85336172 A01 88711242 N01 10.639180762917 1
petmap2 HanXRQChr01_85344677 A01 88719750 N01 10.639180762917 1
petmap2 HanXRQChr01_77436602 A01 81297988 N01 4.4762404299 1
petmap2 HanXRQChr01_76360659 A01 80632944 N01 4.34985437479199 1
petmap2 HanXRQChr01_79069685 A01 82521244 N01 4.34985437479199 1
petmap2 HanXRQChr01_76129776 A01 80380849 N01 4.34985437479199 1
petmap2 HanXRQChr01_76130159 A01 80381232 N01 4.34985437479199 1
petmap2 HanXRQChr01_12669173 A01 6067410 N01 3.179109165337 0
petmap2 HanXRQChr01_3036719 A01 2402276 N01 2.053949227121 0
petmap2 HanXRQChr08_17095161 A01 8569123 N01 2.053949227121 0
petmap2 HanXRQChr09_45048298 A01 1189530 N01 1.03803540681298 0
petmap2 HanXRQChr01_2809134 A01 2178852 N01 1.03803540681298 0
petmap2 HanXRQChr01_12286996 A01 5613584 N01 1.03803540681298 0
petmap2 HanXRQChr01_12287011 A01 5613599 N01 1.03803540681298 0
petmap2 HanXRQChr01_14073970 A01 7266653 N01 1.03803540681298 0
petmap2 HanXRQChr01_86076501 A01 91560208 N01 1.03803540681298 0
petmap2 HanXRQChr01_3038450 A01 2404206 N01 1.03803540681298 0
petmap2 HanXRQChr01_38767497 A01 9397719 N01 0 0
petmap2 HanXRQChr09_124984311 A01 92998146 N01 0 0
petmap2 HanXRQChr01_70313190 A01 75439071 N01 19.895000123505 1
petmap2 HanXRQChr01_85600907 A01 90253316 N01 12.002712951667 1
petmap2 HanXRQChr01_85344739 A01 88719812 N01 10.639180762917 1
petmap2 HanXRQChr01_77436595 A01 81297981 N01 4.4762404299 1
petmap2 HanXRQChr01_2809282 A01 2179000 N01 1.03803540681298 0
petmap2 HanXRQChr01_95906983 A01 109779568 N01 46.5028033702472 1
petmap2 HanXRQChr01_43616687 A01 48510542 N01 38.7574541958836 1
petmap2 HanXRQChr01_48962084 A01 45559936 N01 38.7574541958836 1
petmap2 HanXRQChr01_22019581 A01 33869822 N01 42.8123454924982 1
petmap2 HanXRQChr01_1032480 A01 1115380 N01 1.03803540681298 0
petmap2 HanXRQChr01_2318659 A01 2059501 N01 1.03803540681298 0
petmap2 HanXRQChr01_2809017 A01 2178735 N01 1.03803540681298 0
petmap2 HanXRQChr01_2809284 A01 2179002 N01 1.03803540681298 0
petmap2 HanXRQChr01_3036355 A01 2401912 N01 1.03803540681298 0
petmap2 HanXRQChr01_3036399 A01 2401956 N01 1.03803540681298 0
petmap2 HanXRQChr01_3036416 A01 2401973 N01 1.03803540681298 0
petmap2 HanXRQChr01_7777039 A01 5286958 N01 1.03803540681298 0
petmap2 HanXRQChr01_12248251 A01 5569914 N01 1.03803540681298 0
petmap2 HanXRQChr01_12248473 A01 5570136 N01 1.03803540681298 0
petmap2 HanXRQChr01_12248475 A01 5570138 N01 1.03803540681298 0
petmap2 HanXRQChr01_12286976 A01 5613564 N01 1.03803540681298 0
petmap2 HanXRQChr01_12286979 A01 5613567 N01 1.03803540681298 0
petmap2 HanXRQChr01_12669224 A01 6067461 N01 1.03803540681298 0
petmap2 HanXRQChr01_12669242 A01 6067479 N01 1.03803540681298 0
petmap2 HanXRQChr01_12669245 A01 6067482 N01 1.03803540681298 0
petmap2 HanXRQChr01_12669464 A01 6067701 N01 1.03803540681298 0
petmap2 HanXRQChr01_13551912 A01 7798912 N01 1.03803540681298 0
petmap2 HanXRQChr01_14086604 A01 7253998 N01 1.03803540681298 0
petmap2 HanXRQChr01_14086659 A01 7253943 N01 1.03803540681298 0
petmap2 HanXRQChr01_36194057 A01 11382718 N01 1.03803540681298 0
petmap2 HanXRQChr01_38858526 A01 9495263 N01 1.03803540681298 0
petmap2 HanXRQChr01_47277698 A01 10776754 N01 1.03803540681298 0
petmap2 HanXRQChr01_86076561 A01 91560148 N01 1.03803540681298 0
petmap2 HanXRQChr01_88221342 A01 95051611 N01 1.03803540681298 0
petmap2 HanXRQChr01_88224976 A01 95047989 N01 1.03803540681298 0
petmap2 HanXRQChr01_88225104 A01 95047861 N01 1.03803540681298 0
petmap2 HanXRQChr01_88388405 A01 94876277 N01 1.03803540681298 0
petmap2 HanXRQChr01_88502712 A01 94741791 N01 1.03803540681298 0
petmap2 HanXRQChr01_88502714 A01 94741789 N01 1.03803540681298 0
petmap2 HanXRQChr01_88617446 A01 94615739 N01 1.03803540681298 0
petmap2 HanXRQChr01_88617467 A01 94615718 N01 1.03803540681298 0
petmap2 HanXRQChr01_88632736 A01 94600307 N01 1.03803540681298 0
petmap2 HanXRQChr01_88632744 A01 94600299 N01 1.03803540681298 0
petmap2 HanXRQChr01_88632745 A01 94600298 N01 1.03803540681298 0
petmap2 HanXRQChr01_88632786 A01 94600257 N01 1.03803540681298 0
petmap2 HanXRQChr01_88891083 A01 94320399 N01 1.03803540681298 0
petmap2 HanXRQChr01_97555337 A01 97957254 N01 1.03803540681298 0
petmap2 HanXRQChr09_45047053 A01 1190775 N01 1.03803540681298 0
petmap2 HanXRQChr09_45048080 A01 1189748 N01 1.03803540681298 0
petmap2 HanXRQChr09_45048422 A01 1189406 N01 1.03803540681298 0
petmap2 HanXRQChr09_45048441 A01 1189387 N01 1.03803540681298 0
petmap2 HanXRQChr09_124985204 A01 92997253 N01 1.03803540681298 0
petmap2 HanXRQChr09_124985217 A01 92997240 N01 1.03803540681298 0
petmap2 HanXRQChr09_124985238 A01 92997219 N01 1.03803540681298 0
petmap2 HanXRQChr09_124985431 A01 92997026 N01 1.03803540681298 0
petmap2 HanXRQChr09_124985443 A01 92997014 N01 1.03803540681298 0
petmap2 HanXRQChr15_143056063 A01 8150979 N01 1.03803540681298 0
petmap2 HanXRQChr15_143056114 A01 8151028 N01 1.03803540681298 0
petmap2 HanXRQChr15_143056320 A01 8151234 N01 1.03803540681298 0
petmap2 HanXRQChr01_12287008 A01 5613596 N01 1.03803540681298 0
petmap2 HanXRQChr01_1712109 A01 1736991 N01 1.03803540681298 0
petmap2 HanXRQChr01_1712456 A01 1736644 N01 1.03803540681298 0
petmap2 HanXRQChr01_2140946 A01 1281776 N01 1.03803540681298 0
petmap2 HanXRQChr01_2140988 A01 1281734 N01 1.03803540681298 0
petmap2 HanXRQChr01_2141007 A01 1281715 N01 1.03803540681298 0
petmap2 HanXRQChr01_2141158 A01 1281564 N01 1.03803540681298 0
petmap2 HanXRQChr01_2318349 A01 2059031 N01 1.03803540681298 0
petmap2 HanXRQChr01_2318364 A01 2059046 N01 1.03803540681298 0
petmap2 HanXRQChr01_2809179 A01 2178897 N01 1.03803540681298 0
petmap2 HanXRQChr01_2809298 A01 2179016 N01 1.03803540681298 0
petmap2 HanXRQChr01_2809322 A01 2179040 N01 1.03803540681298 0
petmap2 HanXRQChr01_2861944 A01 2239472 N01 1.03803540681298 0
petmap2 HanXRQChr01_2861964 A01 2239492 N01 1.03803540681298 0
petmap2 HanXRQChr01_3036390 A01 2401947 N01 1.03803540681298 0
petmap2 HanXRQChr01_3036403 A01 2401960 N01 1.03803540681298 0
petmap2 HanXRQChr01_3036502 A01 2402059 N01 1.03803540681298 0
petmap2 HanXRQChr01_3036654 A01 2402211 N01 1.03803540681298 0
petmap2 HanXRQChr01_3036668 A01 2402225 N01 1.03803540681298 0
petmap2 HanXRQChr01_3555150 A01 2639558 N01 1.03803540681298 0
petmap2 HanXRQChr01_9346694 A01 6831808 N01 1.03803540681298 0
petmap2 HanXRQChr01_12248226 A01 5569889 N01 1.03803540681298 0
petmap2 HanXRQChr01_13691829 A01 7655182 N01 1.03803540681298 0
petmap2 HanXRQChr01_14086766 A01 7253836 N01 1.03803540681298 0
petmap2 HanXRQChr01_88634386 A01 94598657 N01 1.03803540681298 0
petmap2 HanXRQChr01_88891085 A01 94320397 N01 1.03803540681298 0
petmap2 HanXRQChr01_88891091 A01 94320391 N01 1.03803540681298 0
petmap2 HanXRQChr01_90416251 A01 97244851 N01 1.03803540681298 0
petmap2 HanXRQChr01_97555375 A01 97957292 N01 1.03803540681298 0
petmap2 HanXRQChr08_17095245 A01 8569039 N01 1.03803540681298 0
petmap2 HanXRQChr01_14086769 A01 7253833 N01 1.03803540681298 0
petmap2 HanXRQChr01_3038456 A01 2404212 N01 1.03803540681298 0
petmap2 HanXRQChr01_3038461 A01 2404217 N01 1.03803540681298 0
petmap2 HanXRQChr01_15304539 A01 13777389 N01 42.8123454924982 1
petmap2 HanXRQChr01_15304555 A01 13777405 N01 42.8123454924982 1
petmap2 HanXRQChr01_16683389 A01 33177321 N01 42.8123454924982 1
petmap2 HanXRQChr01_17336394 A01 29353248 N01 42.8123454924982 1
petmap2 HanXRQChr01_17336407 A01 29353235 N01 42.8123454924982 1
petmap2 HanXRQChr01_117785721 A01 101779108 N01 42.8123454924982 1
petmap2 HanXRQChr01_117785732 A01 101779097 N01 42.8123454924982 1
petmap2 HanXRQChr01_117785891 A01 101778938 N01 42.8123454924982 1
petmap2 HanXRQChr01_119859988 A01 98735441 N01 42.8123454924982 1
petmap2 HanXRQChr01_15304550 A01 13777400 N01 42.8123454924982 1
petmap2 HanXRQChr01_15304561 A01 13777411 N01 42.8123454924982 1
petmap2 HanXRQChr01_16679059 A01 33181647 N01 42.8123454924982 1
petmap2 HanXRQChr01_16679191 A01 33181515 N01 42.8123454924982 1
petmap2 HanXRQChr01_22019515 A01 33869888 N01 42.8123454924982 1
petmap2 HanXRQChr01_120185455 A01 99067589 N01 42.8123454924982 1
petmap2 HanXRQChr01_120185481 A01 99067615 N01 42.8123454924982 1
petmap2 HanXRQChr08_101553619 A01 102240679 N01 42.8123454924982 1
petmap2 HanXRQChr13_51231991 A01 102690879 N01 42.8123454924982 1
petmap2 HanXRQChr13_51232025 A01 102690845 N01 42.8123454924982 1
petmap2 HanXRQChr13_51232123 A01 102690747 N01 42.8123454924982 1
petmap2 HanXRQChr01_15304568 A01 13777418 N01 42.8123454924982 1
petmap2 HanXRQChr01_16368858 A01 38877221 N01 40.0174711692027 1
petmap2 HanXRQChr01_29408073 A01 38033911 N01 40.0174711692027 1
petmap2 HanXRQChr01_42113789 A01 41849191 N01 40.0174711692027 1
petmap2 HanXRQChr01_42113803 A01 41849205 N01 40.0174711692027 1
petmap2 HanXRQChr01_42113836 A01 41849238 N01 40.0174711692027 1
petmap2 HanXRQChr01_16368877 A01 38877202 N01 40.0174711692027 1
petmap2 HanXRQChr01_16368790 A01 38877289 N01 40.0174711692027 1
petmap2 HanXRQChr01_16679233 A01 33181473 N01 42.8123454924982 1
petmap2 HanXRQChr01_91984243 A01 100574371 N01 42.8123454924982 1
petmap2 HanXRQChr01_17151153 A01 14152518 N01 42.8123454924982 1
petmap2 HanXRQChr01_17151943 A01 14151728 N01 42.8123454924982 1
petmap2 HanXRQChr01_38767505 A01 9397727 N01 0 0
petmap2 HanXRQChr01_38767506 A01 9397728 N01 0 0
petmap2 HanXRQChr01_43616634 A01 48510489 N01 38.7574541958836 1
petmap2 HanXRQChr01_43616820 A01 48510675 N01 38.7574541958836 1
petmap2 HanXRQChr01_43616822 A01 48510677 N01 38.7574541958836 1
petmap2 HanXRQChr01_43616864 A01 48510719 N01 38.7574541958836 1
petmap2 HanXRQChr01_43616827 A01 48510682 N01 38.7574541958836 1
petmap2 HanXRQChr01_43616838 A01 48510693 N01 38.7574541958836 1
petmap2 HanXRQChr01_54087107 A01 107969567 N01 42.8123454924982 1
petmap2 HanXRQChr01_69104805 A01 74968825 N01 19.895000123505 1
petmap2 HanXRQChr01_69108312 A01 74964978 N01 19.895000123505 1
petmap2 HanXRQChr01_70251592 A01 75231683 N01 19.895000123505 1
petmap2 HanXRQChr01_70313196 A01 75439077 N01 19.895000123505 1
petmap2 HanXRQChr01_69104870 A01 74968760 N01 19.895000123505 1
petmap2 HanXRQChr01_70313215 A01 75439096 N01 19.895000123505 1
petmap2 HanXRQChr01_69119133 A01 74933230 N01 19.895000123505 1
petmap2 HanXRQChr01_69119436 A01 74932927 N01 17.236036147731 1
petmap2 HanXRQChr01_76129791 A01 80380864 N01 4.34985437479199 1
petmap2 HanXRQChr01_76130177 A01 80381250 N01 4.34985437479199 1
petmap2 HanXRQChr01_76129778 A01 80380851 N01 4.34985437479199 1
petmap2 HanXRQChr01_76360694 A01 80632979 N01 4.34985437479199 1
petmap2 HanXRQChr01_76360704 A01 80632989 N01 4.34985437479199 1
petmap2 HanXRQChr01_77436587 A01 81297973 N01 4.4762404299 1
petmap2 HanXRQChr01_77436631 A01 81298017 N01 4.4762404299 1
petmap2 HanXRQChr01_77436775 A01 81298161 N01 4.4762404299 1
petmap2 HanXRQChr01_77436815 A01 81298201 N01 4.4762404299 1
petmap2 HanXRQChr01_85344745 A01 88719818 N01 10.639180762917 1
petmap2 HanXRQChr01_85600719 A01 90253504 N01 12.002712951667 1
petmap2 HanXRQChr01_85600898 A01 90253325 N01 12.002712951667 1
petmap2 HanXRQChr01_94981877 A01 109298576 N01 61.0456719836926 1
petmap2 HanXRQChr01_95907015 A01 109779600 N01 46.5028033702472 1
petmap2 HanXRQChr05_136309296 A01 13923897 N01 42.8123454924982 1
petmap2 HanXRQChr09_45048313 A01 1189515 N01 1.03803540681298 0
petmap2 HanXRQChr09_124984260 A01 92998197 N01 0 0
petmap3 Ha412HOChr01_14152249 A01 14152249 C01 17.1151435060389 1
petmap3 Ha412HOChr01_57014204 A01 57014204 C01 15.8291318694963 1
petmap3 Ha412HOChr01_53105254 A01 53105254 C01 15.8291318694963 1
petmap3 Ha412HOChr01_64029731 A01 64029731 C01 14.9269980578097 1
petmap3 Ha412HOChr01_71083015 A01 71083015 C01 14.9269980578097 1
petmap3 Ha412HOChr01_88031935 A01 88031935 C01 11.4131580020073 1
petmap3 Ha412HOChr01_75231710 A01 75231710 C01 11.4131580020073 1
petmap3 Ha412HOChr01_82451456 A01 82451456 C01 6.1299267042702 1
petmap3 Ha412HOChr01_82451652 A01 82451652 C01 6.1299267042702 1
petmap3 Ha412HOChr01_81298013 A01 81298013 C01 6.1299267042702 1
petmap3 Ha412HOChr01_77167131 A01 77167131 C01 2.6265322347715 1
petmap3 Ha412HOChr01_1281499 A01 1281499 C01 2.6265322347715 0
petmap3 Ha412HOChr01_2059044 A01 2059044 C01 0 0
petmap3 Ha412HOChr01_2179025 A01 2179025 C01 0 0
petmap3 Ha412HOChr01_2178859 A01 2178859 C01 0 0
petmap3 Ha412HOChr01_1736683 A01 1736683 C01 0 0
petmap3 Ha412HOChr01_64031346 A01 64031346 C01 14.9269980578097 1
petmap3 Ha412HOChr01_63765349 A01 63765349 C01 14.9269980578097 1
petmap3 Ha412HOChr01_63765454 A01 63765454 C01 14.9269980578097 1
petmap3 Ha412HOChr01_59359347 A01 59359347 C01 14.9269980578097 1
petmap3 Ha412HOChr01_65788353 A01 65788353 C01 14.9269980578097 1
petmap3 Ha412HOChr01_36242193 A01 36242193 C01 17.1151435060389 1
petmap3 Ha412HOChr01_81298040 A01 81298040 C01 6.1299267042702 1
petmap3 Ha412HOChr01_79243173 A01 79243173 C01 6.1299267042702 1
petmap3 Ha412HOChr01_82521212 A01 82521212 C01 6.1299267042702 1
petmap3 Ha412HOChr01_1190595 A01 1190595 C01 2.6265322347715 0
petmap3 Ha412HOChr01_1736939 A01 1736939 C01 0 0
petmap3 Ha412HOChr01_1281565 A01 1281565 C01 2.6265322347715 0
petmap3 Ha412HOChr01_1736640 A01 1736640 C01 0 0
petmap3 Ha412HOChr01_1736980 A01 1736980 C01 0 0
petmap3 Ha412HOChr01_2178727 A01 2178727 C01 0 0
petmap3 Ha412HOChr01_2179013 A01 2179013 C01 0 0
petmap3 Ha412HOChr01_2179029 A01 2179029 C01 0 0
petmap3 Ha412HOChr01_33181475 A01 33181475 C01 17.1151435060389 1
petmap3 Ha412HOChr01_33873664 A01 33873664 C01 17.1151435060389 1
petmap3 Ha412HOChr01_35795888 A01 35795888 C01 17.1151435060389 1
petmap3 Ha412HOChr01_35795914 A01 35795914 C01 17.1151435060389 1
petmap3 Ha412HOChr01_35796194 A01 35796194 C01 17.1151435060389 1
petmap3 Ha412HOChr01_36242185 A01 36242185 C01 17.1151435060389 1
petmap3 Ha412HOChr01_36242227 A01 36242227 C01 17.1151435060389 1
petmap3 Ha412HOChr01_38877291 A01 38877291 C01 17.1151435060389 1
petmap3 Ha412HOChr01_49623826 A01 49623826 C01 17.1151435060389 1
petmap3 Ha412HOChr01_49623831 A01 49623831 C01 17.1151435060389 1
petmap3 Ha412HOChr01_49623855 A01 49623855 C01 17.1151435060389 1
petmap3 Ha412HOChr01_107969574 A01 107969574 C01 17.1151435060389 1
petmap3 Ha412HOChr01_107969739 A01 107969739 C01 17.1151435060389 1
petmap3 Ha412HOChr01_33873652 A01 33873652 C01 17.1151435060389 1
petmap3 Ha412HOChr01_35796244 A01 35796244 C01 17.1151435060389 1
petmap3 Ha412HOChr01_45559983 A01 45559983 C01 17.1151435060389 1
petmap3 Ha412HOChr01_50109641 A01 50109641 C01 17.1151435060389 1
petmap3 Ha412HOChr01_50109644 A01 50109644 C01 17.1151435060389 1
petmap3 Ha412HOChr01_50109926 A01 50109926 C01 17.1151435060389 1
petmap3 Ha412HOChr01_51518623 A01 51518623 C01 17.1151435060389 1
petmap3 Ha412HOChr01_52721712 A01 52721712 C01 17.1151435060389 1
petmap3 Ha412HOChr01_53078830 A01 53078830 C01 15.8291318694963 1
petmap3 Ha412HOChr01_56709796 A01 56709796 C01 15.8291318694963 1
petmap3 Ha412HOChr01_57014392 A01 57014392 C01 15.8291318694963 1
petmap3 Ha412HOChr01_57393065 A01 57393065 C01 15.8291318694963 1
petmap3 Ha412HOChr01_59453647 A01 59453647 C01 14.9269980578097 1
petmap3 Ha412HOChr01_59453743 A01 59453743 C01 14.9269980578097 1
petmap3 Ha412HOChr01_59453749 A01 59453749 C01 14.9269980578097 1
petmap3 Ha412HOChr01_59453650 A01 59453650 C01 14.9269980578097 1
petmap3 Ha412HOChr01_63765679 A01 63765679 C01 14.9269980578097 1
petmap3 Ha412HOChr01_63765093 A01 63765093 C01 14.9269980578097 1
petmap3 Ha412HOChr01_63765131 A01 63765131 C01 14.9269980578097 1
petmap3 Ha412HOChr01_63765307 A01 63765307 C01 14.9269980578097 1
petmap3 Ha412HOChr01_65788324 A01 65788324 C01 14.9269980578097 1
petmap3 Ha412HOChr01_68900752 A01 68900752 C01 14.9269980578097 1
petmap3 Ha412HOChr01_68900870 A01 68900870 C01 14.9269980578097 1
petmap3 Ha412HOChr01_75267180 A01 75267180 C01 14.9269980578097 1
petmap3 Ha412HOChr01_75231702 A01 75231702 C01 11.4131580020073 1
petmap3 Ha412HOChr01_79863937 A01 79863937 C01 6.1299267042702 1
petmap3 Ha412HOChr01_79863940 A01 79863940 C01 6.1299267042702 1
petmap3 Ha412HOChr01_82521226 A01 82521226 C01 6.1299267042702 1
petmap3 Ha412HOChr01_81298015 A01 81298015 C01 6.1299267042702 1
petmap3 Ha412HOChr01_82451710 A01 82451710 C01 6.1299267042702 1
petmap3 Ha412HOChr01_82521232 A01 82521232 C01 6.1299267042702 1
petmap4 Ha412HOChr01_32410778 A01 32410778 C01 84.7435147942614 1
petmap4 Ha412HOChr01_13777920 A01 13777920 C01 83.2179167769012 1
petmap4 Ha412HOChr01_36242227 A01 36242227 C01 83.2179167769012 1
petmap4 Ha412HOChr01_33181641 A01 33181641 C01 81.3989329198405 1
petmap4 Ha412HOChr01_35796098 A01 35796098 C01 79.0036321377265 1
petmap4 Ha412HOChr01_29353255 A01 29353255 C01 79.0036321377265 1
petmap4 Ha412HOChr01_14152506 A01 14152506 C01 77.6764672841381 1
petmap4 Ha412HOChr01_36242193 A01 36242193 C01 77.6764672841381 1
petmap4 Ha412HOChr01_39677339 A01 39677339 C01 77.6764672841381 1
petmap4 Ha412HOChr01_14151743 A01 14151743 C01 77.6764672841381 1
petmap4 Ha412HOChr01_13777924 A01 13777924 C01 77.3700045794054 1
petmap4 Ha412HOChr01_33873652 A01 33873652 C01 77.3700045794054 1
petmap4 Ha412HOChr01_45559983 A01 45559983 C01 76.4385400965732 1
petmap4 Ha412HOChr01_29353249 A01 29353249 C01 75.5261437309413 1
petmap4 Ha412HOChr01_48510503 A01 48510503 C01 74.5970796025199 1
petmap4 Ha412HOChr01_53078897 A01 53078897 C01 73.5382736563588 1
petmap4 Ha412HOChr01_48510667 A01 48510667 C01 71.5862261320719 1
petmap4 Ha412HOChr01_48510718 A01 48510718 C01 71.5862261320719 1
petmap4 Ha412HOChr01_60608491 A01 60608491 C01 67.028187212223 1
petmap4 Ha412HOChr01_60608790 A01 60608790 C01 61.5518480606559 1
petmap4 Ha412HOChr01_60608815 A01 60608815 C01 61.5518480606559 1
petmap4 Ha412HOChr01_65311043 A01 65311043 C01 57.0389044289531 1
petmap4 Ha412HOChr01_65311033 A01 65311033 C01 54.1420168121683 1
petmap4 Ha412HOChr01_63991628 A01 63991628 C01 53.7173772354022 1
petmap4 Ha412HOChr01_60608845 A01 60608845 C01 53.7173772354022 1
petmap4 Ha412HOChr01_64031385 A01 64031385 C01 52.373910099058 1
petmap4 Ha412HOChr01_59453689 A01 59453689 C01 52.373910099058 1
petmap4 Ha412HOChr01_66112338 A01 66112338 C01 50.1686325464328 1
petmap4 Ha412HOChr01_71054995 A01 71054995 C01 41.910481628711 1
petmap4 Ha412HOChr01_71054999 A01 71054999 C01 41.910481628711 1
petmap4 Ha412HOChr01_71054984 A01 71054984 C01 39.955377482367 1
petmap4 Ha412HOChr01_75267198 A01 75267198 C01 30.934286009543 1
petmap4 Ha412HOChr01_75267157 A01 75267157 C01 30.934286009543 1
petmap4 Ha412HOChr01_75231723 A01 75231723 C01 27.777908163535 1
petmap4 Ha412HOChr01_75266799 A01 75266799 C01 27.777908163535 1
petmap4 Ha412HOChr01_74965159 A01 74965159 C01 26.868317214807 1
petmap4 Ha412HOChr01_75231892 A01 75231892 C01 26.868317214807 1
petmap4 Ha412HOChr01_90253540 A01 90253540 C01 25.049333357747 1
petmap4 Ha412HOChr01_88711240 A01 88711240 C01 24.140142253475 1
petmap4 Ha412HOChr01_88031926 A01 88031926 C01 23.230950384109 1
petmap4 Ha412HOChr01_82451672 A01 82451672 C01 21.411965761194 1
petmap4 Ha412HOChr01_81298194 A01 81298194 C01 21.411965761194 1
petmap4 Ha412HOChr01_81298015 A01 81298015 C01 20.5027573931 1
petmap4 Ha412HOChr01_1115412 A01 1115412 C01 19.34359216347 0
petmap4 Ha412HOChr01_1115389 A01 1115389 C01 17.774745134751 0
petmap4 Ha412HOChr01_2178868 A01 2178868 C01 16.86555403048 0
